Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
95515000	154.8274527	95.0322118	83.4811264	80.2585706	60.5515798	21.8175741	12.6068679	7.2367029	0.0051647	0.0044635	-6.164
95520000	166.8264356	92.0271045	85.6584079	83.3446644	58.2996788	22.5122733	10.2800092	6.0420576	0.0072788	0.0155583	-4.731
95525000	166.5951895	98.4608258	85.7784514	83.4622658	63.4627829	23.5256490	11.4291664	6.3768333	0.0060812	0.0075548	-14.692
95530000	159.4834975	91.7738616	82.7525958	80.5460160	64.0632974	25.9102598	12.6170507	5.7811362	0.0064717	0.0076203	-3.931
95535000	164.7836721	97.2191539	80.1210822	77.0305352	63.6143973	21.4717182	9.5179230	5.2589758	0.0137029	0.0118929	-7.804
95540000	165.7863879	101.0400305	90.5371573	88.0316985	62.9153909	27.2821922	13.1671164	7.3177935	0.0087277	0.0052500	-7.015
95545000	159.1378588	100.6421911	92.1944156	89.3742087	62.6727105	24.0537065	11.3699763	6.9242934	0.0023277	0.0101914	-3.656
95550000	161.2713110	98.1104500	88.3839151	85.9813744	63.7484932	23.9692599	7.7345279	3.9918938	0.0040926	0.0084403	-3.614
95555000	166.5256291	98.2663858	84.1061216	81.8008944	63.5241905	21.2390622	8.6632761	4.4983354	0.0027855	0.0017648	-5.948
95560000	155.6452671	92.7877736	81.6037465	79.1996060	65.3676264	24.0493815	11.1669536	5.9101966	0.0092766	0.0123287	-6.720
95565000	153.5549602	93.4101306	80.1515917	78.3266929	63.5405450	24.8093047	10.6736359	6.4579486	0.0247006	0.0140514	-8.233
95570000	161.5735485	96.5900339	84.1504360	81.6389776	60.3015449	25.4493828	12.7342386	7.1414924	0.0100607	0.0140025	-8.453
95575000	162.4862908	102.0142008	86.7663104	84.0365589	59.2545643	26.2509660	10.3850004	5.2314623	0.0055544	0.0157712	-9.490
95580000	162.8351394	92.7380283	87.1109476	85.7966476	64.4995853	26.8022316	9.6050405	5.1927344	0.0077318	0.0173316	-10.655
95585000	164.2529272	96.0321569	86.5670600	84.8062454	59.6870231	23.3622715	12.5688031	6.9666953	0.0062423	0.0128572	-9.330
95590000	153.7627699	100.3462842	86.3908184	83.9954080	61.6416843	27.8295567	15.8114177	7.8118661	0.0039432	0.0158169	-8.888
95595000	164.3588470	100.4250235	90.0403629	87.9341982	66.0273139	28.5470376	15.3776842	8.2859364	0.0049293	0.0063034	-5.403
95600000	157.0250623	91.3963402	80.0799353	77.5150073	58.8586187	29.1872232	16.4517659	9.7528950	0.0064787	0.0187284	-8.064
95605000	164.0285305	94.2756042	84.0307348	81.8223335	64.5745731	28.4610056	14.9855302	6.7784429	0.0041911	0.0098327	-3.817
95610000	151.0349405	91.8656309	81.2119030	78.6669133	62.3720769	23.6463168	11.3107804	6.2618082	0.0068269	0.0082623	-7.088
95615000	152.3152568	100.4996550	85.6830156	81.8807515	59.4768612	23.0775942	11.7602915	6.1231606	0.0060524	0.0094008	-10.706
95620000	153.0123742	99.3527248	85.2716910	82.6164073	61.3386463	24.2753184	11.3960373	5.7697009	0.0030314	0.0054894	-7.024
95625000	150.8210432	91.1282002	80.3080014	78.5678128	59.7259911	26.3770226	12.4385461	6.7828873	0.0041842	0.0076397	-4.589
95630000	160.5222780	93.0769907	83.1316896	80.7467084	60.0664696	24.8302913	11.0969688	6.2343105	0.0052936	0.0071043	-6.627
95635000	160.0257208	96.0574326	82.0428065	79.1598859	58.8372982	22.7919827	9.1766990	4.8945891	0.0048564	0.0087932	-8.479
95640000	155.1945980	95.1798678	85.3725171	83.1397489	61.5090910	21.7014855	9.8329847	5.2945668	0.0048837	0.0046941	-5.455
95645000	154.0725567	96.6250172	79.0068499	75.8935403	61.3676879	22.4020623	9.6844393	5.0866075	0.0060601	0.0059514	-5.546
95650000	150.1529722	93.7767625	79.8578231	77.2219650	60.5308669	25.3683742	10.1020988	4.8685361	0.0056120	0.0086959	-8.545
95655000	159.1347628	91.1812404	80.7977483	77.9522069	58.0143273	23.0809506	10.1925295	4.8949563	0.0043355	0.0043116	-5.075
95660000	160.5682674	98.0739984	87.8017115	85.7697102	63.4623193	22.3186959	9.0376781	4.4870660	0.0044779	0.0036682	-9.884
95665000	158.6002065	99.2463864	83.7701213	81.4058593	66.7062826	21.5684073	7.8079413	4.0857337	0.0037834	0.0079556	-12.627
95670000	164.3948531	101.6798966	92.5348991	90.8297551	65.9967832	23.2589489	10.1792457	5.1609697	0.0100966	0.0211248	-6.457
95675000	165.8151307	100.8639890	88.1323979	85.7783844	66.1753921	22.5304975	10.2066934	5.7342051	0.0038379	0.0044104	-5.853
95680000	152.1267420	97.4919655	88.8328212	86.9649220	61.6532821	25.3304835	12.4086989	5.9269683	0.0053545	0.0061443	-6.939
95685000	161.9673427	92.5762901	82.4193893	79.8644758	60.1250830	23.2447167	8.8951496	4.7036554	0.0041201	0.0044275	-6.443
95690000	161.2195970	100.1013346	81.2363287	78.5097559	58.5317963	23.5503294	7.1341861	4.0911067	0.0031238	0.0122895	-6.970
95695000	155.8965756	91.8063602	83.1944838	81.0577949	64.3585167	22.4826730	10.4699062	4.6380382	0.0032351	0.0058210	-4.709
95700000	155.4796679	98.0654228	88.3377302	86.5198565	60.0392976	25.5460862	9.6303553	5.3259803	0.0058364	0.0083034	-4.019
95705000	155.7144864	97.0791961	87.1352700	84.9655337	63.1839241	21.6597979	8.4480640	4.0566027	0.0099467	0.0087136	-9.315
95710000	158.5380228	95.9887143	84.5806757	82.1759112	65.6295415	22.2421897	8.7659104	4.0783948	0.0079266	0.0086207	-7.002
95715000	150.2873059	92.3738799	81.6362916	78.9656411	62.1010307	21.2852103	9.9939299	5.6813183	0.0030666	0.0041283	-5.989
95720000	160.0975841	99.0562720	84.0249176	81.9744999	66.0887756	22.3776035	11.6253255	6.2468122	0.0075918	0.0110435	-6.600
95725000	161.5437318	94.0048897	86.0288534	83.7882244	64.7206234	24.8230654	11.7660160	5.8871491	0.0055695	0.0040186	-5.714
95730000	165.3060716	99.1017271	86.9353776	83.9399379	61.7078927	21.8970745	9.4667456	5.3575559	0.0081355	0.0071696	-7.662
95735000	154.4471411	94.2153711	80.9573130	78.3299772	63.6878293	25.7792562	9.2740317	5.1070020	0.0365509	0.0212783	-9.369
95740000	160.8082745	97.5788438	87.5214421	85.5202480	62.9151693	23.5973053	8.9549925	4.5899942	0.0045781	0.0077023	-12.337
95745000	154.7579379	100.2112661	90.5505422	88.0415978	65.3273449	24.0972881	12.7240075	6.5609630	0.0093021	0.0174149	-5.519
95750000	163.6896718	96.4134383	87.3761044	84.9827921	66.0268580	29.1597887	9.7654586	4.8075727	0.0062691	0.0065693	-8.702
95755000	166.4330664	95.0656752	85.8560356	83.8929042	65.4405646	25.3926087	10.0109200	5.5544633	0.0076284	0.0089634	-6.543
95760000	166.3418817	97.0367691	87.5750634	85.5587505	65.2926388	24.3182298	12.7444682	6.8972436	0.0080656	0.0181529	-4.142
95765000	154.1135333	90.1583103	83.5033533	82.1025238	64.5219367	23.9551760	9.0930645	5.2922868	0.0054705	0.0185433	-8.699
95770000	152.8068293	94.1223473	82.7091922	80.4281406	60.4014979	27.4422902	12.9200991	6.3703265	0.0108091	0.0141335	-6.246
95775000	151.1145545	101.9518402	80.0659567	76.6978139	59.9783501	27.3555600	10.4290095	5.4995399	0.0184781	0.0322064	-7.546
95780000	155.3286446	95.6900540	85.7536275	83.7381096	65.9643781	23.6747802	9.8327755	4.9845269	0.0064871	0.0121888	-6.248
95785000	154.4250776	91.8973927	86.9107698	85.1886477	64.1395537	24.5153984	9.9692423	4.6272575	0.0208806	0.0163413	-7.063
95790000	154.5452629	91.0017713	81.7836150	79.9826624	62.4980492	22.6152355	9.2004166	4.9407550	0.0213120	0.0166718	-11.079
95795000	166.4445769	95.2079826	87.0945433	84.7356511	64.3453234	22.1959971	8.5737609	4.0823136	0.0073833	0.0064914	-5.025
95800000	160.7975871	100.6775795	88.8829337	86.2351901	65.2417958	24.1497645	10.7412893	6.1902229	0.0113030	0.0173871	-5.339
95805000	165.9512047	98.0099673	84.0355284	81.1009835	60.2428286	23.0424655	8.1301954	4.0421474	0.0028618	0.0044517	-3.796
95810000	154.7724359	94.3780800	83.1156793	80.8854632	62.7827628	23.2755815	6.9794851	3.8506373	0.0035139	0.0089588	-6.671
95815000	160.4127435	93.4514736	81.2300306	79.1904690	63.3960004	21.6249085	8.3550707	4.0926456	0.0058542	0.0104651	-6.658
95820000	164.0722968	92.8322987	83.9338191	81.8167209	65.1637220	21.8255255	9.1023552	4.5554729	0.0031847	0.0031427	-8.819
95825000	150.2353298	98.1108433	84.3821539	81.0892585	59.2176288	21.8915434	10.9707913	5.7553626	0.0034190	0.0060463	-6.232
95830000	157.5955624	96.6172679	78.7147747	75.4870562	58.5912674	22.5739016	9.1824641	5.0587571	0.0057224	0.0041727	-8.434
95835000	154.8867852	99.9603360	87.7134561	84.5230492	62.1484687	22.5737011	9.3848768	4.7464286	0.0091582	0.0169119	-6.318
95840000	165.0743983	102.0108033	92.4295747	90.0915762	63.9948156	22.8962905	9.3834597	4.9818953	0.0017773	0.0083741	-5.828
95845000	164.0712465	101.7904073	87.8010245	85.0207103	66.3733434	23.3882846	8.9192541	4.3903183	0.0090197	0.0032625	-8.621
95850000	160.7314029	94.6418151	81.8714823	79.3995326	60.3357449	23.7176154	10.6901622	5.6541095	0.0025433	0.0042163	-6.942
95855000	166.6467460	97.0670263	85.0426115	81.8501355	64.7060589	28.5811453	12.4270545	7.0886019	0.0061507	0.0054896	-10.255
95860000	153.9843792	97.1454278	89.4310234	85.8977362	57.7153167	27.7815384	13.5664844	6.3795691	0.0049490	0.0253113	-6.803
95865000	161.6116914	92.0775564	81.6862616	79.8320448	58.0881537	25.3968915	10.1791050	5.5867865	0.0063277	0.0104027	-8.138
95870000	162.5061144	101.6744285	87.7208653	84.6703301	64.3126610	22.1148817	10.2066605	5.2347475	0.0075065	0.0036694	-8.312
95875000	167.2767801	95.5061881	83.9184441	81.8625863	59.6927358	21.3701078	10.7521961	5.9167440	0.0084232	0.0049758	-5.410
95880000	156.6764881	94.1143628	85.2132840	83.2178910	66.1791171	24.5457143	10.7712341	5.6447493	0.0044587	0.0046501	-7.462
95885000	151.7190042	102.1680534	88.3446295	85.9430323	64.8178132	26.2071568	11.2397915	6.0871675	0.0057503	0.0079738	-4.155
95890000	155.6332510	98.7712182	92.1843601	90.0289568	63.1678956	27.2446858	12.2600703	6.5852925	0.0059215	0.0099901	-6.944
95895000	154.9462460	99.8128432	85.1943356	81.8100535	62.7006708	22.4871946	10.2073335	5.5014004	0.0048317	0.0043238	-7.470
95900000	151.8756110	100.3422178	88.3918001	85.2683816	64.2801057	28.1688692	13.3942174	7.0332684	0.0028847	0.0037375	-2.704
95905000	149.7271562	97.0326124	82.6697458	79.6384586	59.4304491	23.2712937	9.6367133	5.0843649	0.0025277	0.0085929	-2.639
95910000	152.5948760	100.4371966	87.2470940	85.1164806	65.0546009	24.3027251	11.3561726	5.6533786	0.0178369	0.0098102	-8.505
95915000	159.5470228	94.6149616	84.9601537	81.9940435	61.2002377	23.4099568	9.2755181	5.1581049	0.0035074	0.0048368	-10.952
95920000	164.1607646	98.1428561	83.8483926	80.1312861	61.6350886	21.4699110	7.4558775	3.9124202	0.0029238	0.0105878	-9.489
95925000	163.2519145	99.0085702	86.5072087	84.2878955	63.5401946	21.8629164	8.2781399	3.8574289	0.0095475	0.0057023	-7.510
95930000	154.4264485	102.1129310	88.9128850	86.4038386	62.3303510	23.4170513	11.3189243	5.6656920	0.0050407	0.0047591	-10.501
95935000	152.1818792	98.0162479	82.3621600	79.0695768	60.3303376	22.6151274	11.4388070	6.3482124	0.0069188	0.0093914	-6.558
95940000	155.2505345	94.8282728	85.5337378	83.3302543	65.5363370	22.1103871	8.5894408	4.3954060	0.0099350	0.0105141	-10.902
95945000	159.7297094	92.5023499	82.9395095	80.7814131	64.2545217	21.5762276	9.4194703	4.6534492	0.0047213	0.0041432	-6.282
95950000	156.5210858	95.6689151	84.2656378	81.8602715	65.6282799	21.5372023	8.6225608	4.3124868	0.0086844	0.0117682	-7.620
95955000	152.3429117	100.0233904	84.9643194	82.1854499	61.9893282	22.2936788	9.9605080	5.0977618	0.0067351	0.0036746	-9.078
95960000	164.1016774	95.9915597	85.3266416	82.0958262	60.8959898	23.4993875	9.3710519	5.5803851	0.0052559	0.0056009	-8.797
95965000	163.6648858	95.1267881	79.4860894	76.6103868	59.3387963	23.1793055	9.7985923	5.2283284	0.0080705	0.0066142	-5.255
95970000	160.7753615	92.2597658	78.3319437	76.4275190	62.6117995	26.7994120	10.2254266	4.9795985	0.0099238	0.0141224	-7.851
95975000	154.2755226	95.0557851	86.5437806	84.3553765	63.8917765	25.7910313	11.4849244	5.5799137	0.0105752	0.0121358	-6.348
95980000	154.7366874	96.0352941	83.7887988	80.7801261	61.6458588	23.9256099	9.0584264	4.8317117	0.0132650	0.0110738	-13.597
95985000	159.0152572	93.1048050	83.4174585	81.7116297	58.9454133	22.1053547	10.3222264	5.9075714	0.0082219	0.0216754	-4.073
95990000	164.7649203	96.7581083	84.8740596	81.6545691	63.4507733	22.9491792	8.3458063	4.4168687	0.0124057	0.0170270	-10.983
95995000	166.4018429	95.2374810	88.4556538	86.7932513	65.9273696	23.8138383	7.8991868	3.7902654	0.0056269	0.0084758	-5.456
96000000	150.9145745	92.2192580	81.1885739	78.5934411	62.4619568	21.4848774	10.1761975	6.0650064	0.0067299	0.0066240	-5.926
96005000	162.5325959	92.9980608	84.7792744	82.5593842	62.1067255	27.2955251	11.5639353	5.5166745	0.0051037	0.0053618	-9.240
96010000	164.4012594	95.6113150	82.9743212	79.3910711	62.4245367	22.2532298	8.7119492	4.4941730	0.0081551	0.0058654	-2.344
96015000	151.2479190	93.8177006	82.0329788	79.9531424	61.5387608	24.6107385	10.5296000	4.0082257	0.0092314	0.0224087	-7.488
96020000	157.8060988	97.6229522	83.0720135	80.0868428	60.8513350	23.3596847	11.9478394	7.0960185	0.0142297	0.0111513	-6.112
96025000	151.5192340	91.9917598	83.0035109	80.1763071	63.9876386	25.9399634	10.0477546	5.2712270	0.0031637	0.0037611	-8.268
96030000	165.5807788	96.9589089	83.1791278	81.1021909	62.1065927	25.4065363	8.2765954	4.1988306	0.0098993	0.0096470	-7.026
96035000	154.7368288	99.6673755	88.4142165	85.4540063	65.3944630	25.2679362	10.2279487	5.5210422	0.0045284	0.0048084	-6.146
96040000	154.4881000	94.7861661	84.7200668	82.1738853	64.3131661	23.6004551	9.8071685	4.8765245	0.0035286	0.0038133	-5.953
96045000	155.5689380	91.1252231	80.1654024	77.6274884	62.9271896	22.6856708	11.1510182	5.6451603	0.0057797	0.0065641	-5.555
96050000	157.3662847	91.6854594	79.0809817	76.1258533	60.7714338	23.5195311	9.2143632	5.1568313	0.0097395	0.0085751	-9.077
96055000	161.1077048	91.2680058	81.5647365	79.4905993	62.1829823	22.3839088	9.2207808	4.7033252	0.0066204	0.0069411	-4.287
96060000	165.2936251	95.2100822	83.7846416	80.9869355	64.5612125	24.9490898	9.8772795	4.2671776	0.0107497	0.0087844	-8.396
96065000	154.7928853	94.2547125	83.6776711	81.1384797	63.2233035	22.7166082	10.0325232	5.3126875	0.0100626	0.0085973	-9.764
96070000	161.5140141	97.4041125	86.0223322	83.5680874	64.6888874	21.4400432	8.2604343	4.1873636	0.0042980	0.0059626	-6.793
96075000	159.8643492	96.9837950	87.4201783	84.9491788	65.3911595	23.2964856	9.8095210	5.0714192	0.0023745	0.0049309	-3.697
96080000	158.9643925	101.1851067	88.6347135	85.4227781	63.1398728	23.9704806	10.9711585	5.4156095	0.0044716	0.0047602	-9.960
96085000	158.5680832	99.6644812	87.4254584	84.2357468	60.8362125	24.4943008	10.2507917	5.9112533	0.0037632	0.0092295	-5.038
96090000	154.0552645	94.2711768	84.9727250	81.9673873	64.0237345	25.6573239	11.7071091	6.4699661	0.0064670	0.0128950	-7.329
96095000	158.6651192	98.6770402	89.0915899	86.8840534	61.4341908	25.0525762	11.1629366	5.7156750	0.0063353	0.0047367	-8.728
96100000	154.7555822	95.8182001	85.8410523	83.7372252	64.8795919	23.9662386	12.6771107	7.2250710	0.0060844	0.0086679	-12.058
96105000	150.2002293	91.7632767	82.6194797	80.6556895	65.0378238	24.7694263	10.7117907	5.1772314	0.0054374	0.0044118	-5.139
96110000	164.4595100	95.6763007	82.4715519	79.9686501	65.2789503	25.7752578	9.1552421	4.1409607	0.0097189	0.0068987	-12.527
96115000	164.5033211	98.8437976	86.1632638	82.2998391	62.8961574	28.5858372	10.5659358	5.0384411	0.0062018	0.0068499	-8.766
96120000	153.9860899	97.1110353	84.6736726	82.3569893	64.7073049	25.4785251	10.1361809	5.1941243	0.0055266	0.0024634	-10.060
96125000	156.5891260	98.4623766	86.4970794	84.0832723	64.3284871	21.4496451	10.4442944	5.3165788	0.0073770	0.0099021	-4.883
96130000	158.9553778	94.0160835	84.1830025	81.2530345	59.5075263	23.8755174	11.1099407	6.2961029	0.0045177	0.0070979	-9.607
96135000	156.9031438	101.5886956	90.5630986	86.6447999	58.0933001	23.9160518	14.4490769	9.9512213	0.0253403	0.0303343	-8.534
96140000	162.9055375	100.3891345	88.0436994	85.6083858	59.8362290	24.3298006	15.5487596	10.6233587	0.0188541	0.0174158	-9.721
96145000	152.4647789	97.8460612	89.5632339	86.5117821	61.7579741	26.0135481	13.3228771	6.7955897	0.0158638	0.0278939	-7.948
96150000	159.7088016	96.2801223	81.2246174	78.0534360	58.6312389	25.3102981	10.7920044	5.2867791	0.0068387	0.0147136	-7.977
96155000	154.9440923	92.4856202	81.7166219	79.3524054	65.7718170	26.9145425	13.0265324	7.5588926	0.0038415	0.0078854	-9.657
96160000	153.4421630	90.8102545	81.1108526	78.3523300	58.0750644	26.6604273	12.9320905	6.7997844	0.0064163	0.0084148	-11.059
96165000	163.9452468	94.7506721	82.9456717	80.8415576	58.3300267	25.6400798	15.4196816	7.2495728	0.0049872	0.0096192	-4.615
96170000	163.8571153	101.3146773	83.2899750	79.5001254	61.6341042	29.7224242	17.6475114	10.3239376	0.0014860	0.0097104	-5.316
96175000	150.2390592	92.2938081	79.7857295	76.7901993	62.4011675	29.2928503	16.7435289	8.9366193	0.0038170	0.0090417	-11.420
96180000	149.7315405	98.2232341	83.9405927	81.5142714	60.1026449	28.2377335	14.3122479	8.2704923	0.0047797	0.0134961	-8.716
96185000	166.5257419	91.7505702	83.2215796	81.8658282	63.7308169	28.9342148	14.5465160	9.4625021	0.0025824	0.0167761	-11.207
96190000	157.9838223	94.3694385	83.0866661	79.6749424	60.0881687	28.4313038	15.3848740	7.5017677	0.0031685	0.0065808	-3.851
96195000	152.1974740	93.0232764	84.7173670	81.8178724	65.7356646	26.7497766	16.2835123	8.8005866	0.0056359	0.0074693	-4.447
96200000	163.3980246	91.3446005	82.6844025	80.6811787	62.8698791	29.2562151	13.1008822	7.3536213	0.0080376	0.0080585	-6.771
96205000	154.7320550	94.6518127	87.3836538	85.8660078	65.1709447	27.6786555	12.5388996	6.4091466	0.0103415	0.0088851	-6.010
96210000	161.1371984	99.5524354	88.6856205	86.3193592	65.6926327	22.8176070	9.7056813	5.2718172	0.0061499	0.0026699	-5.453
96215000	162.0308108	101.4091679	88.5460618	86.7042084	64.3341569	21.4952772	7.9991440	3.7083460	0.0107798	0.0133236	-6.943
96220000	152.7550211	90.2131746	83.4377239	81.2598548	65.8746680	21.9376384	7.4101268	3.7869612	0.0055771	0.0091343	-3.958
96225000	156.9424914	91.1925380	79.0542281	76.3083851	61.6846401	25.1968467	9.1083894	4.5664396	0.0032113	0.0054341	-3.821
96230000	162.0933556	93.1824435	83.4437237	81.6415698	65.3072186	25.7797797	12.4898113	7.5201480	0.0040949	0.0053078	-11.871
96235000	150.2366736	92.8286775	82.0782507	79.6260611	61.5140066	25.6395514	14.4230724	7.7663940	0.0090548	0.0070360	-7.554
96240000	156.2440288	92.9177057	81.3275905	79.0349038	62.6074020	26.3530361	12.2152081	6.2203097	0.0027358	0.0058756	-9.549
96245000	152.7518402	97.3256373	84.1998751	81.9857235	63.1127408	26.3663769	12.2914679	5.9991819	0.0048458	0.0053447	-8.830
96250000	151.7221756	98.4956625	85.1204292	82.9522184	63.8315379	24.6472170	9.6475557	5.2200278	0.0030762	0.0094806	-4.372
96255000	155.6378863	95.3323252	84.4570170	82.7626716	64.9544468	23.4516178	9.2806209	5.2839462	0.0041755	0.0083452	-5.151
96260000	155.5426659	95.4820934	83.8226689	81.8045113	65.5402215	27.4146282	12.0889715	6.6491331	0.0061141	0.0079717	-5.639
96265000	165.5972986	95.3952668	75.9170134	73.6009976	59.4248818	21.6684240	9.5500340	5.4253321	0.0033952	0.0067105	-5.664
96270000	155.4805913	90.8142997	80.6783404	78.9424525	64.8706730	24.9905559	9.8287058	5.5869671	0.0080222	0.0135442	-7.592
96275000	152.7498261	91.6204200	82.2030983	80.2193624	59.5576955	21.6969231	6.8806548	3.6211578	0.0190345	0.0152640	-8.289
96280000	148.7274450	95.5301324	80.3272290	78.0132515	62.8885057	21.2063674	9.2458517	4.9157494	0.0038297	0.0025822	-11.716
96285000	156.7451527	93.0729383	82.5717533	80.7054737	64.9847047	22.4881189	8.6322444	4.5799748	0.0044419	0.0119366	-6.018
96290000	153.5935542	101.2214433	86.3717995	82.6062479	63.3225470	21.5540716	7.8815950	3.8629376	0.0023844	0.0042688	-6.133
96295000	162.1207570	97.8621118	86.4809943	83.2954806	63.9668741	22.3040487	9.3297998	4.3679005	0.0074559	0.0059295	-6.078
96300000	159.0164488	96.8690932	87.7721900	85.2903320	59.5182449	23.1832014	8.7111506	4.4502102	0.0056101	0.0058906	-5.649
96305000	159.7830821	92.1511123	81.8514496	79.5369716	59.6006435	21.6116985	9.9954296	5.2125839	0.0036003	0.0026345	-14.107
96310000	150.2488992	99.0415119	86.3856715	83.3473211	64.9438413	23.2941590	9.7068090	5.6184966	0.0039841	0.0059861	-3.774
96315000	157.7312386	92.6066283	86.4985802	84.9961588	64.9219090	22.3981644	10.6913153	5.6979688	0.0067661	0.0082514	-7.967
96320000	166.9863990	92.3791966	83.4455850	80.7719997	59.5016085	20.5341847	8.7902497	3.9357872	0.0201224	0.0097649	-4.181
